encoder,speed
0.773689,-19.055641
0.694547,-19.634441
0.616481,-19.401993
0.534725,-19.741444
0.462369,-19.196537
0.393561,-18.295944
0.317869,-18.651691
0.263230,-18.018494
0.190228,-18.548130
0.110196,-19.056906
0.026831,-19.681448
6.247234,-19.478907
6.171694,-19.058060
6.066333,-19.590874
6.015515,-19.042866
5.909484,-19.459154
5.860200,-18.694242
5.789828,-18.306450
5.688686,-17.683617
5.683787,-17.366501
5.563667,-18.284279
5.519560,-18.572634
5.412762,-19.527977
5.356958,-19.074503
5.253324,-19.179405
5.206916,-19.143827
5.101460,-18.948029
5.054956,-19.332937
4.975380,-18.444494
4.876348,-18.169210
4.837035,-17.545689
4.770498,-17.698008
4.706455,-18.378965
4.605121,-18.747324
4.526696,-20.055962
4.466674,-19.484276
4.361697,-19.926798
4.310208,-19.588583
4.203985,-20.008940
4.150386,-19.471012
4.076276,-18.982319
3.986273,-18.788254
3.929685,-17.763268
3.866888,-18.082113
3.784918,-18.383465
3.714834,-19.262461
3.614169,-19.971699
3.545521,-19.622227
3.467288,-20.146807
3.381769,-19.545486
3.308329,-20.189201
3.221947,-19.683598
3.146590,-19.462708
3.086763,-18.619194
3.003451,-17.803116
2.952156,-18.268661
2.886003,-18.164845
2.790421,-19.186028
2.718418,-19.404047
2.639034,-19.631760
2.558021,-19.447935
2.496659,-19.047085
2.393121,-19.800621
2.337221,-19.116421
2.250362,-19.220547
2.172896,-18.054977
2.124094,-17.988327
2.051230,-17.761448
1.989088,-17.630501
1.905361,-18.935188
1.835659,-18.632610
1.753256,-19.302094
1.671955,-19.039412
1.597461,-19.528473
1.509690,-19.567320
1.436777,-19.482256
1.358544,-19.546680
1.296032,-18.156776
1.225805,-18.212593
1.167895,-17.903461
1.087605,-18.587391
1.014261,-19.094666
0.931372,-19.215607
0.851300,-19.773434
0.779321,-18.849113
0.698765,-19.524120
0.619740,-19.541233
0.536547,-19.793427
0.463328,-19.259165
0.394903,-18.319284
0.319979,-18.504673
0.262523,-17.988302
0.191253,-18.580673
0.110435,-19.055582
0.027978,-19.593182
6.229258,-19.270676
6.172461,-18.893394
6.069210,-19.531618
6.017721,-19.093136
5.911401,-19.517729
5.860200,-18.867670
5.789924,-18.386190
5.689262,-17.827671
5.684554,-17.478378
5.563763,-18.614407
5.518985,-18.537186
5.411899,-19.345230
5.359547,-19.000462
5.254666,-19.017010
5.271237,-18.923195
5.103664,-18.935583
5.057353,-19.375067
4.974997,-18.393692
4.878074,-18.171171
4.837226,-17.586842
4.772320,-17.956106
4.706934,-18.229118
4.607805,-18.572792
4.559959,-20.037458
4.437917,-19.339987
4.458419,-19.767008
4.376256,-19.494419
4.207053,-19.957972
4.153742,-19.602827
4.076756,-19.055479
3.986896,-18.880253
3.930452,-17.763767
3.866696,-18.225166
3.862755,-18.540352
3.714834,-19.507282
3.613977,-19.965567
3.544658,-19.860615
3.544454,-20.433479
3.379180,-19.681063
3.387317,-20.336891
3.219263,-19.807434
3.221935,-19.404446
3.146578,-18.444500
3.080137,-17.892069
2.949088,-18.394239
2.945243,-18.201351
2.880145,-19.460751
2.792133,-19.532761
2.634145,-19.742540
2.632982,-19.437218
2.477103,-19.188812
2.404719,-19.845030
2.319487,-19.114304
2.246623,-19.222878
2.249774,-18.082279
2.119396,-17.933105
2.051421,-17.861744
1.987506,-17.717012
1.989477,-17.717012
1.829427,-18.874262
1.743718,-19.163319
1.678234,-18.907400
1.589457,-19.396393
1.515202,-19.524733
1.433997,-19.329695
1.356722,-19.544399
1.294306,-18.085419
1.225614,-18.146643
1.159507,-17.887016
1.091199,-18.320753
1.012344,-18.975609
0.930797,-19.056089
0.851492,-19.642303
0.775798,-18.983397
0.698932,-19.596563
0.613629,-19.333227
0.534917,-19.760845
0.462705,-19.239416
0.392794,-18.195673
0.318349,-18.513922
0.262367,-17.786087
0.188485,-18.380241
0.110501,-18.733654
0.026781,-19.397825
6.222690,-19.323339
6.171502,-18.890118
6.066333,-19.574467
6.015515,-18.865313
5.909771,-19.541439
5.859529,-18.830742
5.788582,-18.352730
5.687632,-17.765572
5.651578,-17.577227
5.590507,-18.328735
5.516397,-18.543051
5.410940,-19.364256
5.357054,-18.941189
5.253994,-19.044634
5.208066,-18.951979
5.101651,-18.872755
5.056586,-19.374733
4.974614,-18.406950
4.877402,-18.223490
4.835597,-17.582247
4.770498,-17.992559
4.703387,-18.284079
4.604641,-18.517975
4.525833,-19.836658
4.465332,-19.263197
4.362848,-19.744949
4.311167,-19.516485
4.205327,-19.935358
4.151058,-19.515402
4.076468,-18.830366
3.985937,-19.152348
3.928726,-17.778280
3.866313,-18.446980
3.781371,-18.600763
3.713492,-19.314463
3.613786,-20.003445
3.560763,-19.570831
3.453485,-20.229252
3.383686,-19.561630
3.311397,-20.283089
3.222522,-19.737471
3.145823,-19.636660
3.085516,-18.720699
3.002779,-17.758640
2.952827,-18.498636
2.882743,-18.227390
2.788121,-19.252398
2.716884,-19.598503
2.636637,-19.767761
2.556295,-19.345264
2.496372,-19.190130
2.391395,-19.970436
2.319966,-19.134562
2.248540,-19.319412
2.186699,-18.191963
2.120546,-17.862980
2.114209,-17.583973
1.987602,-17.667810
1.902485,-18.864990
1.833741,-18.762533
1.742568,-19.189476
1.677275,-18.976814
1.588882,-19.421129
1.514531,-19.440638
1.434476,-19.238832
1.357393,-19.570560
1.293347,-18.068129
1.224559,-18.046558
1.167799,-17.751247
1.086071,-18.372889
1.012631,-18.976074
0.930509,-19.056517
0.849766,-19.744574
0.773977,-19.022150
0.695122,-19.697594
0.621058,-19.339928
0.535588,-19.700598
0.462944,-19.172869
0.395286,-18.260176
0.317163,-18.565035
0.263230,-17.979580
0.185250,-18.625751
0.109264,-18.893036
0.023590,-19.615957
6.249792,-19.240292
6.170831,-18.540449
6.069689,-19.125914
6.020597,-18.429316
5.919071,-18.953802
5.871130,-18.261307
5.802772,-17.879562
5.732592,-17.214741
5.667397,-16.976431
5.611887,-17.352085
5.543912,-17.846771
5.437976,-17.891562
5.394828,-18.132500
5.321581,-17.899033
5.220343,-18.079502
5.179304,-17.870472
5.077491,-18.365530
5.029357,-18.555769
4.955439,-18.200686
4.851229,-18.197008
4.842207,-17.953157
4.719498,-18.258450
4.680856,-18.419094
4.573578,-18.782047
4.525924,-19.394924
4.412031,-18.854548
4.371663,-19.093691
4.295156,-18.913019
4.187591,-19.363295
4.136101,-19.189720
4.031604,-19.156078
3.976685,-18.908962
3.912428,-18.398182
3.837936,-18.987900
3.763251,-18.932499
3.687127,-19.731745
3.601607,-19.601707
3.523950,-19.476753
3.446675,-19.622881
3.367963,-19.282475
3.290017,-19.749832
3.207374,-19.585609
3.128470,-19.535894
3.068355,-18.565531
3.000764,-18.204102
2.922437,-19.039482
2.848710,-18.598961
2.776613,-19.397366
2.691477,-19.254866
2.615066,-19.252445
2.537216,-18.883730
2.465886,-18.844543
2.386023,-19.428276
2.305489,-19.362503
2.227448,-19.212509
2.168771,-18.672499
2.096866,-18.741589
2.033876,-18.424109
1.953139,-18.563969
1.868162,-19.291935
1.803445,-18.600744
1.730773,-18.620737
1.656854,-18.373714
1.578574,-18.619810
1.500149,-18.557182
1.424793,-18.487982
1.358782,-18.593739
1.292005,-17.243721
1.232372,-17.324947
1.179400,-17.020096
1.106347,-17.023489
1.035592,-17.313675
0.966985,-17.039089
0.892573,-17.424074
0.827905,-17.201302
0.765370,-16.617956
0.693898,-16.736046
0.632202,-16.491074
0.561592,-16.970062
0.492890,-16.687395
0.447163,-16.125750
0.393750,-15.560739
0.338491,-14.732687
0.306382,-12.775588
0.281345,-10.370869
0.275818,-7.407131
0.287260,-3.785034
0.318776,0.166984
0.368951,4.142967
0.398447,5.647020
0.405653,4.206151
0.377819,0.459520
0.343773,-2.155619
0.310469,-4.864475
0.272659,-6.331936
0.227794,-8.011875
0.185019,-8.853526
0.144614,-9.146279
0.036360,-8.896234
0.099756,-6.903165
0.114453,-3.379495
0.146724,0.612495
0.193256,4.238249
0.231769,6.122712
0.246471,5.774915
0.237798,3.142425
0.203396,-0.840949
0.163004,-4.178834
0.115289,-6.672683
0.063866,-8.752802
0.015915,-9.810341
6.263758,-9.564750
6.233048,-8.308736
6.240330,-5.733644
6.268512,-2.081847
0.024441,2.609217
0.067455,5.821824
0.067591,7.627959
0.119960,5.978493
0.093083,1.735349
0.055336,-2.149506
0.006610,-5.512050
6.242809,-7.275484
6.212339,-8.789246
6.135741,-10.077665
6.115603,-10.688254
6.068816,-9.770974
6.036795,-7.992114
6.048582,-6.286078
6.044652,-2.752361
6.059416,1.991478
6.104860,5.810172
6.156919,6.183183
6.185298,3.014856
6.142352,-0.264763
6.075245,-4.647309
6.060475,-6.704564
5.985699,-8.952112
5.995181,-11.075261
5.902475,-11.952254
5.816385,-12.746022
5.766243,-12.806564
5.781094,-12.806564
5.706317,-10.829561
5.708806,-8.308514
5.689918,-6.054918
5.691452,-2.283859
5.778400,1.906783
5.791348,5.408869
5.837175,5.980099
5.829319,3.784490
5.790207,0.100035
5.757322,-3.633516
5.687819,-6.012472
5.644196,-8.400900
5.588302,-11.182288
5.522532,-12.267121
5.463858,-13.449497
5.400389,-14.269096
5.372005,-13.759004
5.287642,-13.255806
5.269133,-12.273125
5.229729,-10.662172
5.233463,-8.046928
5.223876,-4.423190
5.266535,-0.947802
5.331244,3.437036
5.348123,5.747670
5.353018,4.967873
5.330013,1.534598
5.305182,-2.144203
5.235582,-5.716034
5.182372,-8.844584
5.121780,-11.549406
5.048532,-14.624698
4.937899,-15.738601
4.894942,-17.146580
4.826488,-17.132471
4.734263,-17.843565
4.686705,-18.027308
4.611444,-18.598082
4.500523,-19.693588
4.413181,-19.554411
4.369171,-20.080570
4.252689,-19.884600
4.171675,-20.596470
4.115297,-20.375978
4.005239,-20.806505
3.942892,-20.008883
3.870437,-20.009182
3.796231,-20.098547
3.717423,-20.154457
3.631712,-20.450432
3.549835,-19.669603
3.476300,-20.208996
3.392507,-19.232414
3.321272,-19.597347
3.237575,-19.444996
3.162697,-19.424484
3.083505,-18.880989
3.045055,-18.049110
2.956377,-18.475538
2.901151,-18.397278
2.816113,-18.193367
2.740661,-18.547459
2.665016,-18.486279
2.607010,-18.233185
2.537885,-17.736477
2.453231,-17.708408
2.378354,-17.967428
2.321785,-17.739988
2.234543,-18.174938
2.176824,-17.599291
2.119971,-17.510059
2.057845,-17.293671
1.996038,-16.501455
1.916050,-17.033501
1.856222,-16.714552
1.794575,-16.186657
1.740933,-15.783785
1.689879,-14.522783
1.641079,-13.121828
1.623674,-10.904436
1.614180,-8.008616
1.614323,-3.864790
1.661009,-0.326550
1.718577,3.935120
1.744994,5.488818
1.743944,3.889643
1.712790,0.574644
1.679284,-3.073946
1.637962,-5.725590
1.586048,-7.450283
1.541370,-8.882837
1.504889,-9.678917
1.445546,-10.346538
1.411700,-10.997053
1.386866,-9.836475
1.377851,-7.219563
1.402966,-3.009400
1.458184,2.351817
1.502431,5.889333
1.536660,6.603761
1.533885,4.508101
1.501293,0.821818
1.474256,-2.378198
1.415154,-5.841886
1.370811,-7.867748
1.348900,-7.942987
1.313859,-8.032494
1.283659,-7.872730
1.278910,-5.838815
1.304216,-2.387237
1.339687,1.701635
1.387383,5.226327
1.435895,7.541764
1.451431,6.577381
1.426270,2.812414
1.389553,-1.509697
1.350532,-4.389508
1.319899,-5.876463
1.276901,-7.748180
1.235388,-8.434895
1.204467,-8.135349
1.182367,-7.256284
1.176421,-5.343455
1.202781,-2.025902
1.237868,1.805479
1.283264,5.227901
1.315384,6.267322
1.314334,4.556060
1.294060,0.922884
1.251591,-1.824342
1.218418,-4.760794
1.179685,-7.018226
1.127963,-8.511838
1.080505,-9.382146
1.044887,-9.872087
1.009844,-9.273347
0.997251,-7.229223
1.000837,-4.003443
1.044970,0.283717
1.097986,4.545118
1.133270,6.412796
1.149429,6.135958
1.133806,3.513112
1.116885,-0.167793
1.063631,-3.729022
1.019338,-6.502024
0.974988,-8.046322
0.927586,-9.602879
0.879362,-10.041126
0.857930,-8.905337
0.851767,-6.172552
0.876235,-1.939712
0.937469,3.445281
0.983850,6.395170
1.010370,7.366578
1.021966,5.579259
0.995095,1.652236
0.956299,-2.255012
0.905368,-5.762675
0.852542,-8.143740
0.812034,-9.013584
0.764409,-9.802006
0.725435,-9.900509
0.690129,-9.545064
0.671048,-8.047590
0.665964,-6.469645
0.680126,-2.919241
0.724344,1.778081
0.779781,5.560342
0.805551,6.510657
0.800308,3.695531
0.769009,-0.323880
0.724885,-3.618694
0.679657,-6.284149
0.632391,-8.333196
0.572352,-10.236746
0.514923,-11.736099
0.471786,-12.074666
0.433116,-11.591661
0.395281,-10.881851
0.373228,-9.096251
0.383290,-5.252878
0.420413,-0.317851
0.472242,4.103611
0.516850,6.682041
0.542211,6.347262
0.520526,2.827990
0.487914,-1.196498
0.441446,-4.419588
0.400064,-6.587336
0.351253,-9.052651
0.301111,-9.928157
0.265277,-9.900085
0.221766,-10.043066
0.193226,-9.186983
0.174343,-7.662448
0.177516,-4.829170
0.208425,-0.549558
0.256511,3.786427
0.294243,5.724051
0.303715,4.704911
0.298732,2.981668
0.269961,-0.430975
0.223714,-4.097014
0.175421,-6.882012
0.124298,-8.883067
0.068196,-10.626509
0.015919,-11.514870
6.261753,-11.195194
6.224995,-9.830455
6.195561,-7.512569
6.244927,-4.235403
6.254131,0.449655
0.027262,4.275145
0.073652,7.313896
0.099606,7.019937
0.089167,3.714374
0.057621,-0.252854
0.011475,-4.028183
2.945243,-6.778923
6.216270,-7.998877
6.141877,-9.559750
6.122697,-10.136460
6.076007,-9.402243
6.044752,-7.551073
6.059416,-5.528391
6.091433,-1.399305
6.147706,3.671633
6.203600,6.675760
6.189612,5.807804
6.206774,2.332203
6.126633,-0.918438
6.119917,-5.308341
6.038429,-7.072100
6.027111,-8.824200
5.946390,-10.778425
5.888578,-11.678110
5.864893,-12.048959
5.851945,-11.938628
5.778031,-10.959873
5.773232,-8.512627
5.757413,-5.002197
5.764700,-0.104696
5.865262,3.834850
5.856834,7.421026
5.911291,6.228110
5.895380,2.311384
5.874672,-2.089551
5.833638,-5.346262
5.755601,-7.411381
5.741599,-9.110390
5.666535,-10.383302
5.613612,-11.805841
5.553212,-13.037010
5.524158,-12.907149
5.442190,-13.335451
5.386679,-12.768785
5.403639,-12.768785
5.370563,-8.867696
5.357907,-8.867696
5.402388,-0.790256
5.468536,3.857413
5.484168,6.076782
5.525011,5.977335
5.478426,2.673552
5.456566,-1.702455
5.381694,-5.502290
5.330018,-8.667043
5.268563,-11.841724
5.164065,-14.218014
5.087845,-16.465710
5.029741,-18.818666
4.879037,-20.232357
4.843554,-20.967733
4.734646,-22.162886
4.642799,-22.905926
4.547596,-24.010441
4.439259,-23.229874
4.352589,-23.064299
4.260071,-22.034733
4.213567,-21.316925
4.132171,-19.763554
4.065538,-18.495890
3.984787,-18.072863
3.932465,-16.950680
3.871969,-17.604584
3.804378,-17.966560
3.704866,-18.990726
3.633917,-19.778500
3.548877,-19.679655
3.454731,-20.396229
3.382440,-19.598022
3.310247,-20.423740
3.221372,-19.771263
3.144289,-19.529144
3.085996,-18.664040
3.002300,-17.904739
2.952635,-18.534691
2.881497,-18.364758
2.786491,-19.112232
2.715925,-19.475956
2.637884,-19.692905
2.556870,-19.368023
2.494742,-19.066666
2.390628,-19.883646
2.319679,-18.986540
2.249020,-19.326942
2.185932,-18.299427
2.120546,-17.928249
2.050750,-17.741123
1.987554,-17.579330
1.905170,-18.880602
1.832974,-18.777210
1.743047,-19.198090
1.678234,-18.936594
1.598228,-19.411963
1.508731,-19.483601
1.436489,-19.190847
1.359023,-19.728867
1.295648,-18.116980
1.225038,-18.126234
1.160370,-17.863724
1.092061,-18.366848
1.011864,-18.978130
0.930940,-19.088015
0.850533,-19.712696
0.779992,-18.999165
0.695889,-19.565212
0.615355,-19.376583
0.534054,-19.809439
0.462800,-19.212660
0.394843,-18.267168
0.317450,-18.678581
0.260989,-17.970579
0.186933,-18.474855
0.109734,-18.868412
0.025077,-19.535902
6.242948,-19.256340
6.171215,-18.862785
6.066717,-19.533722
6.016378,-18.991093
5.911114,-19.505716
5.860104,-18.812395
5.790404,-18.309507
5.689166,-17.779387
5.714846,-17.779387
5.590219,-18.442869
5.517451,-18.692869
5.410269,-19.229483
5.357150,-18.951395
5.253803,-19.096085
5.207970,-19.037319
5.101747,-18.831329
5.056586,-19.430588
4.974805,-18.429142
4.876923,-18.410288
4.836172,-17.664665
4.769539,-17.808226
4.705688,-18.351265
4.604546,-18.626804
4.525737,-19.959421
4.466578,-19.211555
4.363039,-19.597620
4.311934,-19.304636
4.205902,-19.855787
4.153167,-19.463610
4.076851,-19.092886
3.986512,-18.937071
3.930068,-17.678734
3.867175,-18.206205
3.784439,-18.494883
3.715697,-19.460939
3.612539,-19.852339
3.545425,-19.574287
3.466713,-20.262871
3.382056,-19.538395
3.309288,-20.187283
3.221755,-19.713951
3.146399,-19.528795
3.086092,-18.691952
3.002588,-17.714302
2.952443,-18.341343
2.884565,-18.210989
2.788312,-19.267872
2.715542,-19.393974
2.636733,-19.701374
2.556103,-19.358376
2.496084,-19.034924
2.390820,-19.890368
2.319487,-19.001553
2.248445,-19.074738
2.187371,-18.125635
2.121409,-17.961056
2.051613,-17.823143
1.988225,-17.776978
1.903156,-18.812672
1.832782,-18.792652
1.743335,-19.140100
1.678042,-18.836700
1.588786,-19.376209
1.514051,-19.455139
1.434764,-19.348982
1.357969,-19.495865
1.295361,-18.160984
1.225518,-18.188269
1.159987,-17.883045
1.093404,-18.565941
1.012056,-19.144531
0.930173,-19.178249
0.849670,-19.760550
0.777979,-19.078873
0.696272,-19.508263
0.614108,-19.449409
0.538631,-19.623560
0.465568,-19.068657
0.396724,-18.174969
0.320746,-18.488602
0.266681,-17.844572
0.193668,-18.455524
0.114947,-18.886850
0.032526,-19.384571
6.247200,-19.012177
6.180035,-18.627542
6.077263,-18.899630
6.030280,-18.260950
5.960867,-18.524414
5.883689,-17.953199
5.784177,-17.410446
5.749561,-16.969831
5.714659,-16.620251
5.631253,-16.508598
5.537494,-17.517918
5.491277,-17.392975
5.422344,-17.928183
5.346508,-17.175592
5.250831,-17.388880
5.211997,-17.252489
5.140475,-17.059740
5.043072,-17.956173
4.992638,-17.358944
4.929457,-17.570465
4.856305,-17.218691
4.801849,-17.133215
4.738764,-17.323109
4.668009,-17.076027
4.569647,-17.419994
4.528705,-17.941334
4.452868,-17.242592
4.390646,-17.257332
4.319508,-16.618114
4.257574,-16.457565
4.191612,-16.614365
4.125172,-15.976497
4.065922,-15.902822
4.011561,-15.558473
3.978840,-13.743457
3.963138,-10.914187
3.942141,-7.715576
3.982113,-3.204986
3.973298,2.156963
4.085748,7.016229
4.121130,7.691998
4.124395,4.726109
4.088351,0.338479
4.056138,-4.213457
3.985839,-6.653520
3.943201,-8.714548
3.880406,-10.883662
3.818567,-12.005046
3.777243,-12.698382
3.706203,-13.156956
3.664496,-13.062031
3.629499,-11.397934
3.611473,-8.909763
3.610128,-4.979681
3.667837,0.031275
3.721619,5.071902
3.750674,7.265450
3.792954,7.103745
3.768897,3.722364
3.741863,-0.571997
3.675428,-4.741512
3.640527,-7.796347
3.585016,-9.712629
3.516852,-11.453439
3.456836,-12.049962
3.434875,-11.236477
3.395855,-10.541134
3.359423,-8.745311
3.368718,-6.715217
3.381179,-2.581373
3.432179,1.945941
3.475897,4.988907
3.487215,5.424415
3.497284,2.502652
3.454242,-0.329862
3.454525,-3.983060
3.353100,-7.385067
3.359035,-10.119333
3.297771,-12.071226
3.234015,-13.830316
3.118974,-14.334280
3.111872,-14.353186
3.059333,-14.707596
2.949948,-14.664423
2.937957,-13.624102
2.859249,-13.009343
2.798755,-12.185758
2.772675,-10.602441
2.777752,-6.842438
2.804975,-3.589639
2.797502,3.054296
2.900079,5.799996
2.917150,6.068225
2.920124,4.105054
2.911112,4.105054
2.814577,-4.307438
2.760025,-8.356837
2.694351,-11.044179
2.611135,-13.338412
2.555717,-14.845876
2.471830,-15.534155
2.398966,-16.946152
2.337892,-17.074062
2.250362,-18.067099
2.187658,-17.903790
2.110961,-17.944107
2.061009,-17.995331
1.979694,-17.583881
1.905792,-18.539959
1.829331,-18.100101
1.751818,-18.411701
1.683699,-18.075155
1.604077,-18.001789
1.536820,-18.312885
1.453459,-18.118650
1.371057,-19.332191
1.307537,-18.609383
1.241049,-19.042158
1.159606,-19.010078
1.075478,-19.552307
0.991313,-20.317629
0.905781,-20.314180
0.820166,-21.105579
0.734359,-20.847546
0.646347,-21.195242
0.550905,-21.698381
0.463137,-22.122669
0.375084,-21.714029
0.299270,-22.030376
0.223638,-21.434637
0.134117,-22.009504
0.049157,-21.638256
6.264207,-21.263771
6.156743,-20.234016
6.115704,-20.378042
6.001139,-19.710318
5.927029,-19.982393
5.873718,-19.388857
5.800950,-18.899281
5.729140,-18.370192
5.659248,-18.039051
5.566639,-18.811611
5.522724,-19.079067
5.415638,-19.658409
5.360218,-19.220575
5.257446,-19.277390
5.209888,-18.932707
5.106253,-18.876207
5.060229,-19.479883
4.978832,-18.324043
4.881717,-18.126350
4.842116,-17.357399
4.776730,-17.885952
4.710673,-18.155277
4.643370,-18.431961
4.535420,-19.731163
4.445107,-19.454935
4.401576,-19.726614
4.286628,-19.565491
4.211080,-20.150856
4.153646,-19.961023
4.077331,-19.335669
3.986800,-19.286470
3.929493,-17.926582
3.929579,-18.507889
3.796516,-18.565811
3.713396,-19.459698
3.611197,-19.881870
3.543795,-19.525360
3.466617,-20.094028
3.381577,-19.547401
3.309576,-20.156282
